excepté;7;pre
envers;7;pre
cependant;7;con
bah;7;ono
tandis_que;6;con
soi;6;pro_per
salut;6;ono
par_dessus;6;pre
neuf;6;adj_num
dedans;6;adv_sup
certes;6;adv_sup
certaine;6;adj_ind
celles;6;pro_dem
celle_là;6;pro_dem
13;6;num
volontiers;5;adv_sup
vingt_six;5;adj_num
vingt_cinq;5;adj_num
quels;5;adj_int
lesquelles;5;pro_rel
duquel;5;pro_rel
debout;5;adv_sup
1827;5;num
trente_six;4;adj_num
tels;4;adj_ind
suivant;4;pre
sienne;4;pro_pos
quelques_uns;4;pro_ind
plupart;4;adv_sup
pis;4;adv_sup
parfois;4;adv_sup
lesquels;4;pro_rel
jusque;4;pre
fi;4;ono
elle_même;4;pro_per
dessous;4;nom_sup
desquels;4;pro_rel
ceux_ci;4;pro_dem
bravo;4;ono
auxquels;4;pro_rel
vingt_quatre;3;adj_num
uns;3;pro_ind
tandis_qu;3;con
peste;3;ono
moyennant;3;pre
mordieu;3;ono
mienne;3;pro_pos
eux_mêmes;3;pro_per
diverses;3;adj_ind
différents;3;adj_ind
concernant;3;pre
chacune;3;pro_ind
auxquelles;3;pro_rel
auparavant;3;adv_sup
arrière;3;ono
alerte;3;ono
1815;3;num
ô;2;ono
vôtres;2;pro_pos
trente_sept;2;adj_num
trente_huit;2;adj_num
trente_cinq;2;adj_num
treize;2;adj_num
toutefois;2;adv_sup
tienne;2;pro_pos
telles;2;adj_ind
sien;2;pro_pos
quelques_unes;2;pro_ind
quelconque;2;adj_sup
quatre_vingt;2;adj_num
quarante_trois;2;adj_num
puissamment;2;con
parbleu;2;ono
nous_mêmes;2;pro_per
morbleu;2;ono
miennes;2;pro_pos
mien;2;pro_pos
jadis;2;adv_sup
durant;2;pre
dix_neuf;2;adj_num
divers;2;adj_ind
21;2;num
1838;2;num
1819;2;num
1785;2;num
à_l_instar;1;pre
vous_même;1;pro_per
v;1;nom_sup
unes;1;pro_ind
toi_même;1;pro_per
tien;1;pro_pos
sus;1;adv_sup
soudain;1;adj_sup
soi_même;1;pro_per
sapristi;1;ono
quatre_vingts;1;adj_num
quatorze;1;adj_num
quarante_huit;1;adj_num
pardieu;1;ono
par_dessous;1;pre
mêmes;1;pro_ind
motus;1;ono
mm;1;nom_sup
million;1;nom_sup
miens;1;pro_pos
maintes;1;adj_ind
maint;1;adj_ind
grand_chose;1;pro_ind
f;1;nom_sup
dudit;1;pre
dommage;1;ono
desquelles;1;pro_rel
chiche;1;ono
ceux_là;1;pro_dem
ben;1;nom_sup
b;1;nom_sup
alentour;1;nom_sup
92;1;num
9;1;num
41;1;num
36;1;num
19;1;num
1828;1;num
1808;1;num
1803;1;num
1764;1;num
15;1;num
14;1;num
10;1;num
